Station,Parameter,Date (localtime),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration
Embassy Kathmandu,O3,2020-01-02 11:00 PM,2020,1,2,23,7.0,6,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 12:00 AM,2020,1,3,0,7.0,6,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 01:00 AM,2020,1,3,1,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 02:00 AM,2020,1,3,2,3.0,3,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 03:00 AM,2020,1,3,3,1.0,1,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 04:00 AM,2020,1,3,4,3.0,3,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 05:00 AM,2020,1,3,5,3.0,3,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 06:00 AM,2020,1,3,6,4.0,4,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 07:00 AM,2020,1,3,7,4.0,4,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 08:00 AM,2020,1,3,8,7.0,6,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 09:00 AM,2020,1,3,9,11.0,10,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 10:00 AM,2020,1,3,10,14.0,13,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 11:00 AM,2020,1,3,11,15.0,14,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 12:00 PM,2020,1,3,12,12.0,11,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 01:00 PM,2020,1,3,13,9.0,8,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 02:00 PM,2020,1,3,14,6.0,6,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 03:00 PM,2020,1,3,15,9.0,8,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 04:00 PM,2020,1,3,16,2.0,2,Good,10.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 05:00 PM,2020,1,3,17,0.0,0,Good,11.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 06:00 PM,2020,1,3,18,7.0,6,Good,11.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 07:00 PM,2020,1,3,19,18.0,17,Good,22.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 08:00 PM,2020,1,3,20,10.0,9,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 09:00 PM,2020,1,3,21,10.0,9,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 10:00 PM,2020,1,3,22,5.0,5,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-03 11:00 PM,2020,1,3,23,5.0,5,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 12:00 AM,2020,1,4,0,3.0,3,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 01:00 AM,2020,1,4,1,3.0,3,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 02:00 AM,2020,1,4,2,4.0,4,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 03:00 AM,2020,1,4,3,2.0,2,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 04:00 AM,2020,1,4,4,2.0,2,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 05:00 AM,2020,1,4,5,0.0,0,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 06:00 AM,2020,1,4,6,0.0,0,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 08:00 AM,2020,1,4,8,0.0,0,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 09:00 AM,2020,1,4,9,4.0,4,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 10:00 AM,2020,1,4,10,14.0,13,Good,17.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 11:00 AM,2020,1,4,11,17.0,16,Good,21.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 12:00 PM,2020,1,4,12,18.0,17,Good,27.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 01:00 PM,2020,1,4,13,22.0,20,Good,38.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 02:00 PM,2020,1,4,14,28.0,26,Good,35.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 03:00 PM,2020,1,4,15,27.0,25,Good,20.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 04:00 PM,2020,1,4,16,21.0,19,Good,17.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 05:00 PM,2020,1,4,17,15.0,14,Good,14.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 06:00 PM,2020,1,4,18,10.0,9,Good,11.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 07:00 PM,2020,1,4,19,12.0,11,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 08:00 PM,2020,1,4,20,10.0,9,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 09:00 PM,2020,1,4,21,6.0,6,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 10:00 PM,2020,1,4,22,6.0,6,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-04 11:00 PM,2020,1,4,23,5.0,5,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 12:00 AM,2020,1,5,0,1.0,1,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 01:00 AM,2020,1,5,1,3.0,3,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 02:00 AM,2020,1,5,2,5.0,5,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 03:00 AM,2020,1,5,3,7.0,6,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 04:00 AM,2020,1,5,4,8.0,7,Good,11.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 05:00 AM,2020,1,5,5,10.0,9,Good,12.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 06:00 AM,2020,1,5,6,10.0,9,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 07:00 AM,2020,1,5,7,10.0,9,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 08:00 AM,2020,1,5,8,8.0,7,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 09:00 AM,2020,1,5,9,9.0,8,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 10:00 AM,2020,1,5,10,13.0,12,Good,17.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 11:00 AM,2020,1,5,11,24.0,22,Good,29.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 12:00 PM,2020,1,5,12,26.0,24,Good,34.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 01:00 PM,2020,1,5,13,25.0,23,Good,30.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 02:00 PM,2020,1,5,14,27.0,25,Good,28.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 03:00 PM,2020,1,5,15,28.0,26,Good,29.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 04:00 PM,2020,1,5,16,26.0,24,Good,29.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 05:00 PM,2020,1,5,17,25.0,23,Good,25.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 06:00 PM,2020,1,5,18,22.0,20,Good,19.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 07:00 PM,2020,1,5,19,21.0,19,Good,14.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 08:00 PM,2020,1,5,20,16.0,15,Good,16.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 09:00 PM,2020,1,5,21,13.0,12,Good,13.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 10:00 PM,2020,1,5,22,14.0,13,Good,10.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-05 11:00 PM,2020,1,5,23,12.0,11,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 12:00 AM,2020,1,6,0,11.0,10,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 01:00 AM,2020,1,6,1,9.0,8,Good,9.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 02:00 AM,2020,1,6,2,8.0,7,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 03:00 AM,2020,1,6,3,4.0,4,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 04:00 AM,2020,1,6,4,5.0,5,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 05:00 AM,2020,1,6,5,5.0,5,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 06:00 AM,2020,1,6,6,2.0,2,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 07:00 AM,2020,1,6,7,1.0,1,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 08:00 AM,2020,1,6,8,5.0,5,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 09:00 AM,2020,1,6,9,9.0,8,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 10:00 AM,2020,1,6,10,14.0,13,Good,16.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 11:00 AM,2020,1,6,11,19.0,18,Good,31.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 12:00 PM,2020,1,6,12,23.0,21,Good,35.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 01:00 PM,2020,1,6,13,29.0,27,Good,41.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 02:00 PM,2020,1,6,14,38.0,35,Good,51.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 03:00 PM,2020,1,6,15,41.0,38,Good,51.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 04:00 PM,2020,1,6,16,38.0,35,Good,39.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 05:00 PM,2020,1,6,17,36.0,33,Good,32.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 06:00 PM,2020,1,6,18,29.0,27,Good,19.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 07:00 PM,2020,1,6,19,23.0,21,Good,14.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 08:00 PM,2020,1,6,20,16.0,15,Good,12.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 09:00 PM,2020,1,6,21,13.0,12,Good,11.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 10:00 PM,2020,1,6,22,10.0,9,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-06 11:00 PM,2020,1,6,23,9.0,8,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 12:00 AM,2020,1,7,0,6.0,6,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 01:00 AM,2020,1,7,1,5.0,5,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 02:00 AM,2020,1,7,2,5.0,5,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 03:00 AM,2020,1,7,3,5.0,5,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 04:00 AM,2020,1,7,4,7.0,6,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 05:00 AM,2020,1,7,5,7.0,6,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 06:00 AM,2020,1,7,6,6.0,6,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 07:00 AM,2020,1,7,7,7.0,6,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 08:00 AM,2020,1,7,8,7.0,6,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 09:00 AM,2020,1,7,9,13.0,12,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 10:00 AM,2020,1,7,10,17.0,16,Good,19.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 11:00 AM,2020,1,7,11,22.0,20,Good,31.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 12:00 PM,2020,1,7,12,25.0,23,Good,38.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 01:00 PM,2020,1,7,13,31.0,29,Good,45.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 02:00 PM,2020,1,7,14,33.0,31,Good,41.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 03:00 PM,2020,1,7,15,35.0,32,Good,36.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 04:00 PM,2020,1,7,16,32.0,30,Good,31.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 05:00 PM,2020,1,7,17,29.0,27,Good,25.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 06:00 PM,2020,1,7,18,21.0,19,Good,13.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 07:00 PM,2020,1,7,19,16.0,15,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 08:00 PM,2020,1,7,20,15.0,14,Good,12.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 09:00 PM,2020,1,7,21,14.0,13,Good,16.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 10:00 PM,2020,1,7,22,11.0,10,Good,13.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-07 11:00 PM,2020,1,7,23,12.0,11,Good,9.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 12:00 AM,2020,1,8,0,12.0,11,Good,9.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 01:00 AM,2020,1,8,1,7.0,6,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 02:00 AM,2020,1,8,2,4.0,4,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 03:00 AM,2020,1,8,3,4.0,4,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 04:00 AM,2020,1,8,4,4.0,4,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 05:00 AM,2020,1,8,5,3.0,3,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 06:00 AM,2020,1,8,6,6.0,6,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 07:00 AM,2020,1,8,7,6.0,6,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 08:00 AM,2020,1,8,8,7.0,6,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 09:00 AM,2020,1,8,9,11.0,10,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 10:00 AM,2020,1,8,10,12.0,11,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 11:00 AM,2020,1,8,11,14.0,13,Good,14.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 12:00 PM,2020,1,8,12,21.0,19,Good,30.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 01:00 PM,2020,1,8,13,21.0,19,Good,30.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 02:00 PM,2020,1,8,14,23.0,21,Good,28.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 03:00 PM,2020,1,8,15,23.0,21,Good,27.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 04:00 PM,2020,1,8,16,22.0,20,Good,22.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 05:00 PM,2020,1,8,17,21.0,19,Good,19.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 06:00 PM,2020,1,8,18,18.0,17,Good,18.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 07:00 PM,2020,1,8,19,12.0,11,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 08:00 PM,2020,1,8,20,12.0,11,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 09:00 PM,2020,1,8,21,7.0,6,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 10:00 PM,2020,1,8,22,6.0,6,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-08 11:00 PM,2020,1,8,23,5.0,5,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 12:00 AM,2020,1,9,0,5.0,5,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 01:00 AM,2020,1,9,1,6.0,6,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 02:00 AM,2020,1,9,2,6.0,6,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 03:00 AM,2020,1,9,3,8.0,7,Good,10.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 04:00 AM,2020,1,9,4,7.0,6,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 05:00 AM,2020,1,9,5,8.0,7,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 06:00 AM,2020,1,9,6,5.0,5,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 07:00 AM,2020,1,9,7,7.0,6,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 08:00 AM,2020,1,9,8,8.0,7,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 09:00 AM,2020,1,9,9,9.0,8,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 10:00 AM,2020,1,9,10,14.0,13,Good,12.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 11:00 AM,2020,1,9,11,17.0,16,Good,24.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 12:00 PM,2020,1,9,12,18.0,17,Good,26.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 01:00 PM,2020,1,9,13,18.0,17,Good,21.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 02:00 PM,2020,1,9,14,20.0,19,Good,26.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 03:00 PM,2020,1,9,15,23.0,21,Good,32.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 04:00 PM,2020,1,9,16,19.0,18,Good,20.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 05:00 PM,2020,1,9,17,17.0,16,Good,16.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 06:00 PM,2020,1,9,18,17.0,16,Good,13.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 07:00 PM,2020,1,9,19,15.0,14,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 08:00 PM,2020,1,9,20,11.0,10,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 09:00 PM,2020,1,9,21,9.0,8,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 10:00 PM,2020,1,9,22,7.0,6,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-09 11:00 PM,2020,1,9,23,5.0,5,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 12:00 AM,2020,1,10,0,7.0,6,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 01:00 AM,2020,1,10,1,7.0,6,Good,11.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 02:00 AM,2020,1,10,2,9.0,8,Good,12.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 03:00 AM,2020,1,10,3,9.0,8,Good,11.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 04:00 AM,2020,1,10,4,10.0,9,Good,10.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 05:00 AM,2020,1,10,5,10.0,9,Good,14.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 06:00 AM,2020,1,10,6,11.0,10,Good,13.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 07:00 AM,2020,1,10,7,14.0,13,Good,14.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 08:00 AM,2020,1,10,8,15.0,14,Good,12.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 09:00 AM,2020,1,10,9,19.0,18,Good,19.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 10:00 AM,2020,1,10,10,20.0,19,Good,22.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 11:00 AM,2020,1,10,11,25.0,23,Good,30.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 12:00 PM,2020,1,10,12,32.0,30,Good,45.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 01:00 PM,2020,1,10,13,37.0,34,Good,54.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 02:00 PM,2020,1,10,14,40.0,37,Good,55.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 03:00 PM,2020,1,10,15,36.0,33,Good,38.0,PPB,1 Hr
Embassy Kathmandu,O3,2020-01-10 04:00 PM,2020,1,10,16,37.0,34,Good,33.0,PPB,1 Hr
