Station,Parameter,Date (localtime),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration
Embassy Kathmandu,O3,2018-01-03 07:00 AM,2018,1,3,7,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 08:00 AM,2018,1,3,8,1.0,1,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 09:00 AM,2018,1,3,9,6.0,6,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 10:00 AM,2018,1,3,10,22.0,20,Good,22.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 11:00 AM,2018,1,3,11,41.0,38,Good,41.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 12:00 PM,2018,1,3,12,47.0,44,Good,47.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 01:00 PM,2018,1,3,13,35.0,32,Good,35.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 02:00 PM,2018,1,3,14,38.0,35,Good,38.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 03:00 PM,2018,1,3,15,38.0,35,Good,38.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 04:00 PM,2018,1,3,16,37.0,34,Good,37.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 05:00 PM,2018,1,3,17,33.0,31,Good,30.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 06:00 PM,2018,1,3,18,29.0,27,Good,24.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 07:00 PM,2018,1,3,19,26.0,24,Good,24.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 08:00 PM,2018,1,3,20,21.0,19,Good,17.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 09:00 PM,2018,1,3,21,4.0,4,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 10:00 PM,2018,1,3,22,5.0,5,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-03 11:00 PM,2018,1,3,23,1.0,1,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 12:00 AM,2018,1,4,0,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 01:00 AM,2018,1,4,1,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 02:00 AM,2018,1,4,2,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 03:00 AM,2018,1,4,3,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 04:00 AM,2018,1,4,4,1.0,1,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 05:00 AM,2018,1,4,5,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 06:00 AM,2018,1,4,6,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 07:00 AM,2018,1,4,7,-1.0,-999,N/A,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 08:00 AM,2018,1,4,8,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 09:00 AM,2018,1,4,9,8.0,7,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 10:00 AM,2018,1,4,10,27.0,25,Good,27.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 11:00 AM,2018,1,4,11,50.0,46,Good,50.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 12:00 PM,2018,1,4,12,52.0,48,Good,52.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 01:00 PM,2018,1,4,13,51.0,47,Good,51.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 02:00 PM,2018,1,4,14,53.0,49,Good,53.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 03:00 PM,2018,1,4,15,56.0,54,Moderate,56.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 04:00 PM,2018,1,4,16,50.0,46,Good,50.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 05:00 PM,2018,1,4,17,41.0,38,Good,31.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 06:00 PM,2018,1,4,18,27.0,25,Good,20.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 07:00 PM,2018,1,4,19,21.0,19,Good,19.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 08:00 PM,2018,1,4,20,15.0,14,Good,14.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 09:00 PM,2018,1,4,21,8.0,7,Good,7.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 10:00 PM,2018,1,4,22,5.0,5,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-04 11:00 PM,2018,1,4,23,3.0,3,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 12:00 AM,2018,1,5,0,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 01:00 AM,2018,1,5,1,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 02:00 AM,2018,1,5,2,3.0,3,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 03:00 AM,2018,1,5,3,1.0,1,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 04:00 AM,2018,1,5,4,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 05:00 AM,2018,1,5,5,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 06:00 AM,2018,1,5,6,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 07:00 AM,2018,1,5,7,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 08:00 AM,2018,1,5,8,2.0,2,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 09:00 AM,2018,1,5,9,10.0,9,Good,9.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 10:00 AM,2018,1,5,10,24.0,22,Good,24.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 11:00 AM,2018,1,5,11,41.0,38,Good,41.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 12:00 PM,2018,1,5,12,45.0,42,Good,45.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 01:00 PM,2018,1,5,13,47.0,44,Good,47.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 02:00 PM,2018,1,5,14,50.0,46,Good,50.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 03:00 PM,2018,1,5,15,49.0,45,Good,49.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 04:00 PM,2018,1,5,16,41.0,38,Good,39.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 05:00 PM,2018,1,5,17,37.0,34,Good,31.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 06:00 PM,2018,1,5,18,24.0,22,Good,18.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 07:00 PM,2018,1,5,19,21.0,19,Good,19.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 08:00 PM,2018,1,5,20,20.0,19,Good,20.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 09:00 PM,2018,1,5,21,15.0,14,Good,13.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 10:00 PM,2018,1,5,22,9.0,8,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-05 11:00 PM,2018,1,5,23,8.0,7,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 12:00 AM,2018,1,6,0,8.0,7,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 01:00 AM,2018,1,6,1,4.0,4,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 02:00 AM,2018,1,6,2,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 03:00 AM,2018,1,6,3,1.0,1,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 04:00 AM,2018,1,6,4,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 05:00 AM,2018,1,6,5,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 06:00 AM,2018,1,6,6,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 08:00 AM,2018,1,6,8,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 09:00 AM,2018,1,6,9,5.0,5,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 10:00 AM,2018,1,6,10,25.0,23,Good,26.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 11:00 AM,2018,1,6,11,47.0,44,Good,48.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 12:00 PM,2018,1,6,12,60.0,67,Moderate,60.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 01:00 PM,2018,1,6,13,59.0,64,Moderate,59.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 02:00 PM,2018,1,6,14,43.0,40,Good,43.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 03:00 PM,2018,1,6,15,40.0,37,Good,40.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 04:00 PM,2018,1,6,16,38.0,35,Good,38.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 05:00 PM,2018,1,6,17,36.0,33,Good,33.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 06:00 PM,2018,1,6,18,29.0,27,Good,24.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 07:00 PM,2018,1,6,19,25.0,23,Good,23.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 08:00 PM,2018,1,6,20,20.0,19,Good,18.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 09:00 PM,2018,1,6,21,13.0,12,Good,10.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 10:00 PM,2018,1,6,22,6.0,6,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-06 11:00 PM,2018,1,6,23,3.0,3,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 12:00 AM,2018,1,7,0,3.0,3,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 01:00 AM,2018,1,7,1,5.0,5,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 02:00 AM,2018,1,7,2,5.0,5,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 03:00 AM,2018,1,7,3,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 04:00 AM,2018,1,7,4,1.0,1,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 05:00 AM,2018,1,7,5,1.0,1,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 06:00 AM,2018,1,7,6,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 07:00 AM,2018,1,7,7,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 08:00 AM,2018,1,7,8,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 09:00 AM,2018,1,7,9,6.0,6,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 10:00 AM,2018,1,7,10,24.0,22,Good,24.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 11:00 AM,2018,1,7,11,45.0,42,Good,45.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 12:00 PM,2018,1,7,12,48.0,44,Good,48.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 01:00 PM,2018,1,7,13,54.0,50,Good,54.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 02:00 PM,2018,1,7,14,64.0,80,Moderate,64.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 03:00 PM,2018,1,7,15,55.0,51,Moderate,55.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 04:00 PM,2018,1,7,16,41.0,38,Good,40.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 05:00 PM,2018,1,7,17,37.0,34,Good,32.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 06:00 PM,2018,1,7,18,24.0,22,Good,19.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 07:00 PM,2018,1,7,19,18.0,17,Good,16.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 08:00 PM,2018,1,7,20,4.0,4,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 09:00 PM,2018,1,7,21,4.0,4,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 10:00 PM,2018,1,7,22,6.0,6,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-07 11:00 PM,2018,1,7,23,5.0,5,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 12:00 AM,2018,1,8,0,1.0,1,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 01:00 AM,2018,1,8,1,1.0,1,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 02:00 AM,2018,1,8,2,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 03:00 AM,2018,1,8,3,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 04:00 AM,2018,1,8,4,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 05:00 AM,2018,1,8,5,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 06:00 AM,2018,1,8,6,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 07:00 AM,2018,1,8,7,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 08:00 AM,2018,1,8,8,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 09:00 AM,2018,1,8,9,10.0,9,Good,9.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 10:00 AM,2018,1,8,10,25.0,23,Good,25.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 11:00 AM,2018,1,8,11,36.0,33,Good,36.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 12:00 PM,2018,1,8,12,43.0,40,Good,43.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 01:00 PM,2018,1,8,13,46.0,43,Good,46.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 02:00 PM,2018,1,8,14,50.0,46,Good,50.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 03:00 PM,2018,1,8,15,48.0,44,Good,48.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 04:00 PM,2018,1,8,16,47.0,44,Good,46.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 05:00 PM,2018,1,8,17,42.0,39,Good,37.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 06:00 PM,2018,1,8,18,30.0,28,Good,22.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 07:00 PM,2018,1,8,19,20.0,19,Good,16.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 08:00 PM,2018,1,8,20,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 09:00 PM,2018,1,8,21,5.0,5,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 10:00 PM,2018,1,8,22,9.0,8,Good,9.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-08 11:00 PM,2018,1,8,23,10.0,9,Good,10.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 12:00 AM,2018,1,9,0,8.0,7,Good,8.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 01:00 AM,2018,1,9,1,4.0,4,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 02:00 AM,2018,1,9,2,2.0,2,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 03:00 AM,2018,1,9,3,3.0,3,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 04:00 AM,2018,1,9,4,2.0,2,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 05:00 AM,2018,1,9,5,1.0,1,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 06:00 AM,2018,1,9,6,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 07:00 AM,2018,1,9,7,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 08:00 AM,2018,1,9,8,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 09:00 AM,2018,1,9,9,6.0,6,Good,5.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 10:00 AM,2018,1,9,10,23.0,21,Good,22.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 11:00 AM,2018,1,9,11,37.0,34,Good,37.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 12:00 PM,2018,1,9,12,46.0,43,Good,46.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 01:00 PM,2018,1,9,13,53.0,49,Good,53.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 02:00 PM,2018,1,9,14,60.0,67,Moderate,60.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 03:00 PM,2018,1,9,15,55.0,51,Moderate,55.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 04:00 PM,2018,1,9,16,45.0,42,Good,44.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 05:00 PM,2018,1,9,17,41.0,38,Good,36.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 06:00 PM,2018,1,9,18,35.0,32,Good,29.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 07:00 PM,2018,1,9,19,23.0,21,Good,19.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 08:00 PM,2018,1,9,20,13.0,12,Good,11.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 09:00 PM,2018,1,9,21,2.0,2,Good,2.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 10:00 PM,2018,1,9,22,6.0,6,Good,6.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-09 11:00 PM,2018,1,9,23,3.0,3,Good,3.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 12:00 AM,2018,1,10,0,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 01:00 AM,2018,1,10,1,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 02:00 AM,2018,1,10,2,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 03:00 AM,2018,1,10,3,1.0,1,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 04:00 AM,2018,1,10,4,1.0,1,Good,1.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 05:00 AM,2018,1,10,5,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 06:00 AM,2018,1,10,6,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 07:00 AM,2018,1,10,7,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 08:00 AM,2018,1,10,8,0.0,0,Good,0.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 09:00 AM,2018,1,10,9,4.0,4,Good,4.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 10:00 AM,2018,1,10,10,16.0,15,Good,16.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 11:00 AM,2018,1,10,11,39.0,36,Good,38.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 12:00 PM,2018,1,10,12,47.0,44,Good,47.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 01:00 PM,2018,1,10,13,59.0,64,Moderate,59.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 02:00 PM,2018,1,10,14,55.0,51,Moderate,55.0,PPB,1 Hr
Embassy Kathmandu,O3,2018-01-10 03:00 PM,2018,1,10,15,50.0,46,Good,50.0,PPB,1 Hr
