Station,Parameter,Date (localtime),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration
Embassy Kathmandu,PM2.5 - Principal,2020-01-26 08:00 PM,2020,1,26,20,64.4,156,Unhealthy,66.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-26 09:00 PM,2020,1,26,21,65.1,156,Unhealthy,66.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-26 10:00 PM,2020,1,26,22,68.2,158,Unhealthy,72.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-26 11:00 PM,2020,1,26,23,67.1,157,Unhealthy,67.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 12:00 AM,2020,1,27,0,67.7,157,Unhealthy,69.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 01:00 AM,2020,1,27,1,65.1,156,Unhealthy,60.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 02:00 AM,2020,1,27,2,73.2,160,Unhealthy,86.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 03:00 AM,2020,1,27,3,117.0,183,Unhealthy,159.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 04:00 AM,2020,1,27,4,99.0,173,Unhealthy,81.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 05:00 AM,2020,1,27,5,75.5,161,Unhealthy,52.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 06:00 AM,2020,1,27,6,64.7,156,Unhealthy,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 07:00 AM,2020,1,27,7,73.8,160,Unhealthy,83.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 08:00 AM,2020,1,27,8,89.4,169,Unhealthy,105.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 09:00 AM,2020,1,27,9,109.7,179,Unhealthy,130.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 10:00 AM,2020,1,27,10,116.8,183,Unhealthy,124.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 11:00 AM,2020,1,27,11,108.9,179,Unhealthy,101.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 12:00 PM,2020,1,27,12,93.4,171,Unhealthy,78.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 01:00 PM,2020,1,27,13,80.2,164,Unhealthy,67.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 02:00 PM,2020,1,27,14,62.6,155,Unhealthy,45.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 03:00 PM,2020,1,27,15,48.2,132,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 04:00 PM,2020,1,27,16,53.6,146,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 05:00 PM,2020,1,27,17,52.3,142,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 06:00 PM,2020,1,27,18,55.6,151,Unhealthy,59.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 07:00 PM,2020,1,27,19,59.3,153,Unhealthy,63.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 08:00 PM,2020,1,27,20,63.1,155,Unhealthy,67.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 09:00 PM,2020,1,27,21,68.5,158,Unhealthy,74.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 10:00 PM,2020,1,27,22,83.2,165,Unhealthy,98.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-27 11:00 PM,2020,1,27,23,85.1,166,Unhealthy,87.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 12:00 AM,2020,1,28,0,89.5,169,Unhealthy,94.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 01:00 AM,2020,1,28,1,85.7,167,Unhealthy,82.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 02:00 AM,2020,1,28,2,79.3,163,Unhealthy,73.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 03:00 AM,2020,1,28,3,74.0,161,Unhealthy,68.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 04:00 AM,2020,1,28,4,71.6,159,Unhealthy,69.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 05:00 AM,2020,1,28,5,72.5,160,Unhealthy,72.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 06:00 AM,2020,1,28,6,75.1,161,Unhealthy,79.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 07:00 AM,2020,1,28,7,96.3,172,Unhealthy,122.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 08:00 AM,2020,1,28,8,134.8,192,Unhealthy,171.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 09:00 AM,2020,1,28,9,164.4,215,Very Unhealthy,194.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 10:00 AM,2020,1,28,10,168.7,219,Very Unhealthy,173.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 11:00 AM,2020,1,28,11,178.8,229,Very Unhealthy,189.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 12:00 PM,2020,1,28,12,155.9,206,Very Unhealthy,133.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 01:00 PM,2020,1,28,13,117.9,183,Unhealthy,80.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 02:00 PM,2020,1,28,14,75.4,161,Unhealthy,33.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 03:00 PM,2020,1,28,15,52.7,143,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 04:00 PM,2020,1,28,16,39.8,112,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 05:00 PM,2020,1,28,17,32.9,95,Moderate,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 06:00 PM,2020,1,28,18,36.9,104,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 07:00 PM,2020,1,28,19,51.9,141,Unhealthy for Sensitive Groups,67.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 08:00 PM,2020,1,28,20,73.4,160,Unhealthy,95.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 09:00 PM,2020,1,28,21,89.2,168,Unhealthy,105.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 10:00 PM,2020,1,28,22,100.1,174,Unhealthy,111.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-28 11:00 PM,2020,1,28,23,96.0,172,Unhealthy,92.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 12:00 AM,2020,1,29,0,99.0,173,Unhealthy,102.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 01:00 AM,2020,1,29,1,105.0,177,Unhealthy,111.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 02:00 AM,2020,1,29,2,92.5,170,Unhealthy,80.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 03:00 AM,2020,1,29,3,87.2,167,Unhealthy,82.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 04:00 AM,2020,1,29,4,81.1,164,Unhealthy,75.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 05:00 AM,2020,1,29,5,73.5,160,Unhealthy,66.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 06:00 AM,2020,1,29,6,73.3,160,Unhealthy,69.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 07:00 AM,2020,1,29,7,81.3,164,Unhealthy,93.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 08:00 AM,2020,1,29,8,108.0,178,Unhealthy,134.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 09:00 AM,2020,1,29,9,122.5,186,Unhealthy,137.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 10:00 AM,2020,1,29,10,124.2,186,Unhealthy,126.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 11:00 AM,2020,1,29,11,124.1,186,Unhealthy,124.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 12:00 PM,2020,1,29,12,86.0,167,Unhealthy,48.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 01:00 PM,2020,1,29,13,62.0,154,Unhealthy,38.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 02:00 PM,2020,1,29,14,44.5,123,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 03:00 PM,2020,1,29,15,36.2,103,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 04:00 PM,2020,1,29,16,34.1,97,Moderate,32.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 05:00 PM,2020,1,29,17,31.5,92,Moderate,29.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 06:00 PM,2020,1,29,18,37.7,106,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 07:00 PM,2020,1,29,19,47.3,130,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 08:00 PM,2020,1,29,20,53.6,146,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 09:00 PM,2020,1,29,21,51.3,140,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 10:00 PM,2020,1,29,22,55.1,149,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-29 11:00 PM,2020,1,29,23,73.0,160,Unhealthy,91.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 12:00 AM,2020,1,30,0,71.5,159,Unhealthy,70.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 01:00 AM,2020,1,30,1,80.7,164,Unhealthy,90.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 02:00 AM,2020,1,30,2,68.3,158,Unhealthy,56.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 03:00 AM,2020,1,30,3,56.6,152,Unhealthy,45.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 04:00 AM,2020,1,30,4,62.3,155,Unhealthy,68.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 05:00 AM,2020,1,30,5,63.6,155,Unhealthy,65.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 06:00 AM,2020,1,30,6,64.8,156,Unhealthy,66.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 07:00 AM,2020,1,30,7,64.9,156,Unhealthy,65.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 08:00 AM,2020,1,30,8,79.4,163,Unhealthy,94.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 09:00 AM,2020,1,30,9,95.7,172,Unhealthy,112.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 10:00 AM,2020,1,30,10,114.8,182,Unhealthy,134.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 11:00 AM,2020,1,30,11,100.9,174,Unhealthy,87.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 12:00 PM,2020,1,30,12,78.9,163,Unhealthy,57.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 01:00 PM,2020,1,30,13,59.9,153,Unhealthy,41.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 02:00 PM,2020,1,30,14,44.4,123,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 03:00 PM,2020,1,30,15,35.2,100,Moderate,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 04:00 PM,2020,1,30,16,39.6,111,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 05:00 PM,2020,1,30,17,41.8,117,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 06:00 PM,2020,1,30,18,45.9,127,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 07:00 PM,2020,1,30,19,50.4,138,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 08:00 PM,2020,1,30,20,59.7,153,Unhealthy,69.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 09:00 PM,2020,1,30,21,66.8,157,Unhealthy,74.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 10:00 PM,2020,1,30,22,63.4,155,Unhealthy,60.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-30 11:00 PM,2020,1,30,23,53.2,145,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 12:00 AM,2020,1,31,0,48.6,133,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 01:00 AM,2020,1,31,1,43.8,121,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 02:00 AM,2020,1,31,2,38.4,108,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 03:00 AM,2020,1,31,3,45.7,126,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 04:00 AM,2020,1,31,4,40.3,113,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 05:00 AM,2020,1,31,5,37.1,105,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 06:00 AM,2020,1,31,6,44.5,123,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 07:00 AM,2020,1,31,7,46.7,129,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 08:00 AM,2020,1,31,8,55.3,150,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 09:00 AM,2020,1,31,9,68.6,158,Unhealthy,82.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 10:00 AM,2020,1,31,10,87.8,168,Unhealthy,107.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 11:00 AM,2020,1,31,11,102.4,175,Unhealthy,117.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 12:00 PM,2020,1,31,12,95.2,171,Unhealthy,88.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 01:00 PM,2020,1,31,13,84.1,166,Unhealthy,73.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 02:00 PM,2020,1,31,14,71.0,159,Unhealthy,58.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 03:00 PM,2020,1,31,15,48.5,133,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 04:00 PM,2020,1,31,16,39.2,110,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 05:00 PM,2020,1,31,17,37.6,106,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 06:00 PM,2020,1,31,18,40.8,114,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 07:00 PM,2020,1,31,19,43.9,122,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 08:00 PM,2020,1,31,20,50.4,138,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 09:00 PM,2020,1,31,21,52.2,142,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 10:00 PM,2020,1,31,22,48.1,132,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-01-31 11:00 PM,2020,1,31,23,63.0,155,Unhealthy,78.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 12:00 AM,2020,2,1,0,73.5,160,Unhealthy,84.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 01:00 AM,2020,2,1,1,65.2,156,Unhealthy,57.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 02:00 AM,2020,2,1,2,59.6,153,Unhealthy,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 03:00 AM,2020,2,1,3,51.8,141,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 04:00 AM,2020,2,1,4,51.4,140,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 05:00 AM,2020,2,1,5,52.7,143,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 06:00 AM,2020,2,1,6,54.3,147,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 07:00 AM,2020,2,1,7,56.0,151,Unhealthy,58.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 08:00 AM,2020,2,1,8,64.6,156,Unhealthy,74.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 09:00 AM,2020,2,1,9,75.1,161,Unhealthy,86.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 10:00 AM,2020,2,1,10,82.2,165,Unhealthy,89.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 11:00 AM,2020,2,1,11,69.6,158,Unhealthy,57.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 12:00 PM,2020,2,1,12,60.3,153,Unhealthy,51.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 01:00 PM,2020,2,1,13,50.1,137,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 02:00 PM,2020,2,1,14,41.0,115,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 03:00 PM,2020,2,1,15,38.5,108,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 04:00 PM,2020,2,1,16,38.2,108,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 05:00 PM,2020,2,1,17,38.6,109,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 06:00 PM,2020,2,1,18,44.3,123,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 07:00 PM,2020,2,1,19,52.6,143,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 08:00 PM,2020,2,1,20,52.3,142,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 09:00 PM,2020,2,1,21,49.6,136,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 10:00 PM,2020,2,1,22,46.9,129,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-01 11:00 PM,2020,2,1,23,46.4,128,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 12:00 AM,2020,2,2,0,45.7,126,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 01:00 AM,2020,2,2,1,45.8,126,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 02:00 AM,2020,2,2,2,46.8,129,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 03:00 AM,2020,2,2,3,48.4,133,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 04:00 AM,2020,2,2,4,48.9,134,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 05:00 AM,2020,2,2,5,50.2,137,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 06:00 AM,2020,2,2,6,51.0,139,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 07:00 AM,2020,2,2,7,54.2,147,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 08:00 AM,2020,2,2,8,55.6,151,Unhealthy,59.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 09:00 AM,2020,2,2,9,63.4,155,Unhealthy,73.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 10:00 AM,2020,2,2,10,66.1,156,Unhealthy,71.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 11:00 AM,2020,2,2,11,66.9,157,Unhealthy,68.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 12:00 PM,2020,2,2,12,65.7,156,Unhealthy,64.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 01:00 PM,2020,2,2,13,57.8,152,Unhealthy,45.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 02:00 PM,2020,2,2,14,49.0,134,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 03:00 PM,2020,2,2,15,42.5,118,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 04:00 PM,2020,2,2,16,42.2,117,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 05:00 PM,2020,2,2,17,41.1,115,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 06:00 PM,2020,2,2,18,45.5,126,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 07:00 PM,2020,2,2,19,50.6,138,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 08:00 PM,2020,2,2,20,65.3,156,Unhealthy,80.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 09:00 PM,2020,2,2,21,61.1,154,Unhealthy,57.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 10:00 PM,2020,2,2,22,60.5,154,Unhealthy,60.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-02 11:00 PM,2020,2,2,23,57.2,152,Unhealthy,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-03 12:00 AM,2020,2,3,0,55.1,149,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-03 01:00 AM,2020,2,3,1,63.0,155,Unhealthy,71.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-03 02:00 AM,2020,2,3,2,62.5,155,Unhealthy,62.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-03 03:00 AM,2020,2,3,3,55.2,150,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-03 04:00 AM,2020,2,3,4,53.1,144,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-03 05:00 AM,2020,2,3,5,53.7,146,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-02-03 06:00 AM,2020,2,3,6,59.8,153,Unhealthy,69.0,UG/M3,1 Hr
